label,tweet,sentiment
sadness,back tapi maba lyfe jam segini baru pulang ke kos motoran sendirian jalanan gelap sepi [not] ut tapi harus berani yallah begini banget minggu2 terakhir kuliah quat quat quattttt,neg
sadness,before sakit pas kerja bb naik turun dari after sakit jadi huft tulang pundak sudah kelihatan banget tapi gua heran pipi ngapa enggak ikutan tirus,neg
happy,bertahun binatang ini menjadi hitungan bagi para peminat pembenih ikan alhamdulillah sekarang lewat ternyata ketekunan keuletan mengalahkan segalanya alami hebat cacing sutra [username] [username] [username] [username] [url],pos
happy,ramadhan kareem alhamdulilah berhasil menyelesaikan jeruji perkuliahan jelas ini semua [not] mungkin terjadi [not] dukungan orang tua [username] wkwk kado ultah ke yang boleh laaaa [url],pos
fear,mau bertanya dong mengingatkan seseorang yang punya hutang secara berulang ulang itu baik enggak sih terus setiap di tagih jawabanya enggak ada terus kira-kira neraka no berapa yang pantas buat dia,neg
sadness,[username] ooalaah mataku rabun aku bacanya ayam diusir makanya bingung [neg] tetott mitsubishi terios ya kiri terios terios bang ayok terios,neg
happy,terima kasih dinporapar kabupaten purbalingga juga rekan2 pramuwisata purbalingga yang telah datang dan berpartisipasi dalam acara buka puasa bersama [username] untuk hadirnya pula sinergi saling mengisi dan memajukan pariwisata [url],pos
happy,dari tadi sore ngiler coto tapi enggak sempat terus sampai rumah keburu capek lapar tengah malam buka kulkas nemu indomie coto makassar alhamdullilah [url],pos
fear,pisau bermata dua bisa menikam orang lain dan diri sendiri atau bahkan kedua2nya menikam diri sendiri bisa juga kedua2nya menikam orang lain,neg
happy,[username] alhamdulillah yallah makanya [not] kasih kode kalau mah ngode spesifik langsung tag kamu aku kamu aku aku kan terpancing,pos
sadness,lambaian tanganmu kurasakan pilu di dada kasih sayangku bertambah padamu air mata berlinang [not] terasakan olehku nantikanlah aku di teluk bayur,neg
sadness,tadi mengobrol sama medianya kementerian bawa kamera alpha pas tanya harga body only juta [not] lensa gue sebagai sobat qismin ngangguk ngangguk saja,neg
sadness,gue suka heran ya sama bapak bapak abang abang yang makan siang dirumah makan dikerumunan orang banyak saat bulan puasa rasa malu nya dimana itu lho,neg
happy,tapi hari ini berbeda ketemu berpapasan tapi [not] sapa sampai pulang dan orang-orang bilang kita berantem padahal enggak malemnya terima chat yang isinya sih geblek haha,pos
happy,hari ini banyak banget pelajaran yang gue dapat sih yang sebenarnya diingatkan lagi buat kesekian kalinya sama beberapa peristiwa hari ini harus banyak bersyukur sekali lagi bersyukur [not] kufur menjalani hidup ensenang saja [not] dibawa ribet,pos
happy,sih senyum mengesalkan yang bisa bikin hepi haha bawaannya bahagia saja kalau sudah lihat nih anak perform [pos] ada saja kelakuannya yang bikin kangen benaran adek aneh yang mengesalkan tapi ngangenin,pos
happy,hepibesdey canteeeekk [username] panjang umur jadi pribadi yang jauh lebih baik semoga apa yang di cita citakan terwujud dan langgeng sama [username],pos
sadness,secret admirer mah begitu instagram difollback doi saja langsung bikin pengumuman ke teman teman padahal mah doi memang begitu orangnya suka follback siapapun yang follow dia sampai olshop pun mungkin juga difollback [neg] [url],neg
fear,bodoh banget memang gue telat sadar kalo menutup aurat itu ya begitu loh bodo amat mau lo di rumah lo sendiri karena bisa saja ada tamu non mahram datang atau tiba-tiba sepupu laki-laki datang,neg
happy,entah bawa perasaan atau apa tbtb pengin post ini hahah [not] grateful tapi have known them dari melakukan hal tergoblok main game saat pelajaran kabur ekstrakulikuler dihukum guru minjem tugas nyontek makanin teman ngebully sampai mengambek [url],pos
sadness,ini kenapa deh penulis favorit gue pada mengeluarkan buku dengan waktu yang bersamaan begini pusing kan ikut po yang mana lu lu lu buku ramadhan sale saja [not] dibayar,neg
happy,dari semua pakaian yang ada di pasar bayangkara pasar senggol aku memilih pakaian saja jika di beri akan saya gunakan jika di beri tetap saya gunakan jika di beri saya bersyukur untuk di gunakan,pos
happy,alhamdulillah akhirnya bisa makan sahur bareng mbah gugel walo cerewet [url],pos
happy,jadi happy nya gue tuh justru buat hal yang simple2 sesimple melihat panah yang buat nunjukin bensin motor apaansi namanya gerak ke arah full,pos
happy,untung saja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempat curcol di luar rapotan gapapa lah ya ku butuh penenang setelah berkutat dengan sop,pos
happy,buat gue mandi kalo enggak kali sehari kayak makan tuh enggak afdol gerah dan lengket saja begitu bawaannya apalagi kalo mandi se [not] tidur itu paling enak dapat membuat tidur lebih rileks dan nyenyak,pos
happy,disaat orang orang rame di twitter gue lagi riweh nyiapin menonton bareng piala dunia hari menonton bareng dengan durasi acara sampai jam,pos
sadness,separah inilah aku yang [not] mengerti bahwa ada fitur sms banking dan i banking okay i sama done btw terimakasih sudah menjadi yang tersabar menghadapi diriku yang gapteknya enggak ketulungan semoga alam semesta mengamini chatmu ya,neg
sadness,padahal deh tau sendiri tadi bangun tidur tumbang lagi gara-gara semalem bukber isinya es semua eh barusan belajar di luar yang diminum tetap es dong hani memang,neg
sadness,[username] [username] [username] iya soalnya efek setelah speak up itu beragam dan lebih banyak yang jatuhin sih untuk yang aku lihat saat ini dan itu malah makin menggerus mental mungkin yang mengatai speak up itu lebay dsb mental mereka mental pe,neg
sadness,kalo memang tadi hari terakhir bisa bercanda2 sama lu inshaallah gue sudah siap buat pisah biar berat juga gaboleh egois moga sukses ya lo ke depan,neg
sadness,ter oon memang ada yang kenapa download yang sih habis kan 1gb padahal buat download about time eps sama miss hammburabi eps juga,neg
sadness,[username] lucu juga sih kalo menyalahkan cara berpakaiannya setau uka sih via vallen [not] pernah pakai pakaian sexy yang memperlihatkan bentuk tubuhnya,neg
happy,lagi merasai bahagia yang sederhana bagi gue pribadi melihat orang-orang di sekitar gue ikut merasai bahagia sama yang lagi gue menjalani dengan seseorang enggak pernah sebahagia ini sih dan se good vibes ini ngejalaninnya thanks god,pos
happy,enggak tau asal muasalnya bagaimana tapi akhir2 ini orang-orang yang ada di sekitar gue melontarkan komentar yang sangat senada dan selalu gue aminkan menjadi doa,pos
sadness,[username] hari ini kuliah pas pulang mengeluarkan motor dari parkiran bengong alhasil lupa bayar parkir selonongan saja keingetnya pas sudah di luar maaf ya bang [neg],neg
sadness,aku sudah pernah memberi kesempatan kedua lalu selalu berakhir sama cara meninggalkannya pun sama persis seperti dulu se [not] ia kembali ternyata lebih baik aku [not] memberi kesempatan kedua pada siapapun,neg
love,aku iya sejelek apapun muka sih [not] a di foto itu tetap saja kelihatan kawai di nataku tapi kalo cowok lain pasti langsung dalam hati alay banget deh nih cowok,pos
sadness,makin jarang kutemui rapper macam om eminem yang kritis nan epic sama nyinyir juga sih beda tipis atau seperti almarhum tupac yang bikin album macam bikin buku sejarah atau macam om ice cube yang sepaket jadi aktor pun bisa,neg
happy,sebenarnya enggak kaget juga sih karena setahu gue se [not] jorge lorenzo pindah ke ducati honda dikabarkan ngebet banget pengin mendapatkan jorge akhirnya kesampaian deh good luck deh buat jagoan gue [username],pos
love,sesederhana ini aku mencintaimu serumit itu kau mencintaiku hehe [not] apa yakin kita punya pikiran alternatif masing-masing untuk tujuan yang sama,pos
sadness,innalillahi wainna ilaihi roji un pak undang dasuki salah satu dosen terbaik telah berpulang semangatnya harus bisa ditiru oleh siapapun yang mengenalnya,neg
sadness,maafkan segala kekhilafan beliau semasa hidupnya beliau berpulang di bulan yang baik semoga almarhum di tempatkan di tempat yang terbaik insyaallah khusnul khatimah amin,neg
sadness,salah sangka yang menghasilkan sebuah kekecawaan kekecewaan yang pada dasarnya [not] mempunyai alasan yang kuat namun saat semua situasi sudah kembali clear itu menjadi sesuatu yang lucu untuk diingat,neg
sadness,dulu wa buat pacaran isinya foto-foto selfie dan aktivitas pacar penunjang ldr sekarang pacarnya hilang foto foto diganti sama foto pencitraan orang kerja di lapangan dan preview desain,neg
sadness,salah sangka yang menghasilkan sebuah kekecewaan kekecewaan yang pada dasarnya [not] mempunyai alasan yang kuat namun saat semua situasi sudah kembali clear itu menjadi sesuatu yang lucu untuk diingat,neg
fear,berlajar prosedur bedah sekalian makan sahur ah buka youtube menonton proses bedah dentoalveolar enggak sanggup makan nutup laptop sudahlah makan saja dulu makan sambil deg deg an,neg
sadness,semuanya seperti hancur seketika hanya dengan sebuah foto dan pada akhirnya aku yang [not] bisa memahami arti foto tersebut,neg
sadness,dulu wa isinya kalimat manis peredam penat penyembul semangat mood booster sekarang gombalannya hilang diganti omelan versi digital bos yang suka pedas dan bikin trauma buka wa,neg
sadness,buka puasa cuman minum sama makan gorengan terus tengah malam makan bakso cabe rawitnya sendok makan lebih habis itu perut langsung melilit,neg
happy,alhamdulillah listrik nyala kembali saya warga sedang [not] ziah di kediaman almarhum warga yang wafat terima kasih [username] [username] [username] cc [username] [username] [url],pos
happy,satpam komplek memang perhatian banget dan hampir enggak pernah nanyain pak pulang enggak kala jam sudah diatas jam malam dan motor [not] kunjung nangkring diteras,pos
happy,jadi ingat waktu kecil pas awal belajar sepeda awalnya dipegangin dari belakang eh perlahan akhirnya dilepas dan bisa mengayuh sepeda sendiri bisa sendiri sampai detik ini hehe,pos
sadness,mata kiri nih selalu kena masalah entah itu bintitan atau sakit dari benjol di ujung pelipis mata yang memang sudah ada dari kecil kalau benjol kanan kiri ada sih tapi rasanya tuh agak menyiksa ketika dibutuhkan buat kerja rodi,neg
happy,mending disuruh makan tali kopling apa dapat duit miliar kalo gua mah mendingan dapat duit miliar enak duitnya buat beli tali kopling jadi gua bisa makan tali kopling sepuasnya,pos
sadness,dapat kabar keluarga madiun gajasdi mudik di bekasi tiket yang sudah dibeli h sekian bulan dibatalkan and me gapunyaa tiket mudik madiunnn hehhehee,neg
sadness,gila anjir froze her eggs before marrying huhu kenapa indak nikah dari dulu sih mbaknya [neg] malah nanti dikira anaknya itu calon suami huhu,neg
love, [not] pernah menyerah ku kan selalu di sini untuk bersamamu sayang melawan dunia [not] pernah merendah kau [not] pernah sendiri kita bersamamu sayang berdarah bersama [url],pos
sadness,sering terjadi puasa [not] nya badan makin kurusan malah makin lebar dan klimaksnya pas hari raya banyak yang tanya sekarang gemukan ya,neg
happy,cringe sekali ya hahaha cuman mau bilang happy bisa kenal sama lu bro ya walaupun kekuranganmu lebih banyak ketimbang kelebihanmu hahaha tapi aku sadar jika persahabatan ini [not] manis rasanya jika hanya menerima kelebihan saja [pos] [url],pos
sadness,rafinha yang pemain bola di endorse sama [username] pula saya sudah mainin gitar dari tangan kanan ke kiri kiri ke kanan dibeliin gitar baru juga enggak sama emak [url],neg
sadness,kadamg begitu kalo lagi kerja kelompok [not] nya egois pengennya sekelompok sama orang-orang gue tapi yang tau sifat gue gimana2 bljr2 gue kayak bagaimana ya berteman gue gaenak borr saya sekelompok sama orang rajin belajar sedangkan gue yang apatuh mah,neg
sadness,minggu ketika perasaan merahasiakan kabarnya lewat angin kecemasan mengutus rindu untuk membuat pertemuan dikamar smith,neg
love,ada rasa damai saat ku melihat matamu ada rasa nyaman saat kau berada disampingku kau mewarnai hari2ku membuatku kembali ceria kini semua sirna kau tinggalkan luka kau pergi membawa separuh jiwaku pantaskah kau untuk ku tangisi eeeaaa,pos
sadness,spade 55th baru saja ditemuin meninggal gantung diri di aptnya sama pembantunya padahal suaminya andy spade juga ada di dalam apt saat itu ya allah bahkan se sukses kata saja bisa begini mengingatkan kita buat lebih banyak bersyukur n menikmati hidup fix nanti pakai katespade tapi honor her,neg
sadness,omg parah benar-benar insom [not] ngantuk2 mata gue masih segar saja pikiran lagi kacau sih kayak begini deh efek pikiran lagi tegang n hawa suntuk kesel dari kemarin hiiiiks,neg
fear,[username] [username] [username] [not] disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja aku berlindung kepada allaah swt dari godaan setan yang terkutuk [url],neg
happy,ini justru bagus dengan ini semoga dangdut kita bisa menaklukkan asia tenggara nanti nya kita [not] hanya mengirim tki tapi pedangdut yeay,pos
fear,[username] [username] [not] disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja aku berlindung kepada allaah swt dari godaan setan yang terkutuk [url],neg
fear, [not] disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja aku berlindung kepada allaah swt dari godaan setan yang terkutuk,neg
sadness,goblok amat sih [neg] nemu wrp jaman dulu deh di seduh terus di tambahi susu coklat deh di minun sampai habis iseng lihat sachetannya eh pas di lihat wrpnya deh expired wth are lu fucking kidding me,neg
happy,dulu sahur buka semua sudah disiapin sama ibuk sama kakak2 susu sudah siap sekarang sudah gantian aku mengurusi anak-anak kakak kuterharu waktu terus berjalan ya,pos
sadness,[username] [username] jadi mayoritas pun juga hasil paksaan [not] atas keinginan sendiri memang benar banyak yang dipaksa agar terlihat mayoritas jika [not] mau jadi mayoritas maka bakal dipersulit [url],neg
sadness,berhari hari tidur jam jam terus kayaknya memang bawaan saja enggak bisa tidur cepat enggak tau kenapa padahal capek tapi gedebugan doang enggak bisa tidur,neg
happy,terus dosenny seenak ini diajakin mengomong terharuu enggak sih lagi ngobrolin tesis disuruh leyeh2 dulu [pos] ini malaikat kok turun jadi dosen sih subhanallah [url],pos
sadness,di dm marco simic pakai kata kata senonoh marah tapi aku ngedm sudah lama meminta kenalan saja enggak pernah dibalas duh mbak via vallen mah begitu orangnya huhu,neg
love,hari ini beberapa jam yang lalu terhening ku tersen [not] seperti dibungkam sesuatu lalu sadar ku aku tengah jatuh hati pada seseorang yang baru ku lihat fotonya nampaknya ia masih polos indah matanya membuat ku tersenyum sendiri,pos
