,label,tweet,sentiment
1156,sadness,"Mungkin mereka merasa malu dibilang ""kampungan"" sama orang-orang yang lihatin mereka bersihin peralatan makan mereka. Ingat kasus [USERNAME] yang dibilang kampungan saat mengucapkan terima kasih kepada security yang bantuin nyeberang jalan. Sebagian orang Indonesia memang rada unik [URL]",neg
1157,fear,"... degdegan karna bulan September penetapan calon dan Oktober dimulai kampanye :"") oke, akan banyak senggol bacok, teman jadi musuh, kawan jadi lawan, makin banyak orang2 bermuka dua. Dan akan berlangsung sampai April 2019 .. Oh Indonesia-ku, 7 bulan semoga aman aman saja :)",neg
1158,sadness,INONG Kami putera-putrimu selalu mengingat nasehatmu. Inong.. we miss and we love you inong. Air mataku tak bisa ku tahan ternyata selasa sekarang persis lima tahun lalu kepergianmu.,neg
1159,happy,"Untuk para sahabat dan guru #pakarkomunikasi neniyulianita dr ani dan teman teman akademisi ""Selamat Milad fikom_unisba ke 35"" semoga lulusan FIKOM UNISBA semakin berkualitas",pos
1160,happy,"Sudah dibangun, mas. Di Kabupaten Sidrap, Sulawesi selatan. Sedikit telat bila dibandingkan dengan negara lain. But, not bad lah. [URL]",pos
1161,sadness,"[USERNAME] [USERNAME] [USERNAME] Biasa pakai itu juga, iseng"" beli yg paketan langsung di salah satu minimarket jd bulan beli pulsa, dan ternyata paketnya zonk, di bagi dan pembagiannya gak jelas, aku gak mau di bagi"" aku ngak bisa diginiin *nangisPojok",neg
1162,sadness,"Entah sampai kapan gue bisa pergi jalan tanpa ada perbebatan dulu. Ya gini emg anak sulung, mau pergi aja ga dibolehin gegara adek nangis kejer dan pengen ikut. Nempel mulu udh kek perangko hm:""",neg
1163,sadness,"ada pernah yg bahas tentang tinder dan sewaktu itu ga paham, krn penasaran download lah. eh pas udah download dalem hati bilang ini aplikasi apaan? nyesel langsung download tanpa baca deskripsi :') mungkin itu asik buat sebagian orang lain, tapi engga buat aku.",neg
1164,happy,". . Entah berapa tahun yg lalu terakhir kesini, terimakasih masih di kasih kesempatan bisa ke tempat ini lagi . #explorebanten #exploreindonesia #pandeglang #mountain #pulosari",pos
1165,love,"Kamu yang akan ku ceritakan, kelak anak anak kita bertanya cinta itu apa ? Inspirasi sehabis meeting #tibatibacinta #tibatibakangensuami #tibatiba #cerita #orangyangkucintai @ Jakarta [URL]",pos
1166,sadness,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Betul mas. Sayapun kecewa, karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat Kudus.",neg
1167,happy,"Oh seperti itu a. Seru dong ya Semoga terus sukses a. Walaupun tak lagi mendengarkan suaramu dibalik radio, tapi mungkin akan membaca karyamu. ",pos
1168,happy,"seru wlpun tiap menit selalu brubah aturan amin amin nuhun bu , jangan gtt juga ihh ga enak ga ada yang nyapa ciranjang dan sekitarnya lagi kan",pos
1169,sadness,"Gegara td malem treak treak gemash ngliat indo kalah 2-1 sm thailand di kandang sendiri, kini tenggorokan minta digaruk -_________- yg nonton td mlm ngacung coba? Kalean tim mana nih?",neg
1170,sadness,"Masa keemasan saya ketika mampu menyabet, Double dengan patner saya Dwi Sulistyono di kejuaraan Badminton piala Bupati 2008 dan 2010. Kala itu banyak yang menganjurkan untuk fokus Badminton, ikut audisi sirnas, dll. Tapi bapak ngotot untuk sekolah saja.",neg
1171,sadness,"[USERNAME] [USERNAME] Sabar terus hehehee, engga mereka gatau kalau mereka tau aku udah diceramahin panjang lebar nanti disangka aku gak sayang Allah lah, dll:(",neg
1172,happy,Congratulations... alyarizkypematasarii Runner up II Kategori C Cewek indonesianmodelhunt @ Sasana Kriya Ballroom TMII [URL],pos
1173,happy,"ini seneng banget dah rambut di rol semaleman akhirnya bisa ngembang. wkwk kasian bet dah dr dulu rambut lurus dicatok kyk gmn aja ya bawaannya ttp lurus -,-",pos
1174,sadness,"Oh kirain bener, abisnya melototin layar handphone berharap dibales suka bikin mata merah. Merah menahan air mata. #hazeeek [URL]",neg
1175,happy,"Alhamdulillah, selesai membaca buku ini. Semoga ilmu yang diperoleh berkah dan bermanfaat. Aamiin #ayomembaca #satuharisatubab @ Jakarta [URL]",pos
1176,happy,Sedikit pun .. bersyukur .. berbagi dengan yang sama sama berjuang mencari ikhlas .. mengucap syukur alhamdulillah .. semoga bermanfaat Terima kasih,pos
1177,happy,"Semilir angin sore, tidak ada deru berisik kota, hanya ada ruang di antara senduro, di sudut Surya Kencana. . #CatatanPerjalanan #SuryaKencana #GunungGede [URL]",pos
1178,sadness,"Banyak orang di klub PB Jaten muda yang menganjurkan saya fokus Badminton, tapi ayah ngotot, sehingga saya memutuskan masuk SMA saja dan Temen Dwi Sulistyono masuk SMK. Selepas itu, kita jarang dipasangkan lagi, karena dia jarang datang latihan dan sibuk dengan Ngutik motor",neg
1179,happy,"Ini yang kami sebut KEBAHAGIAAN Member SJ mungkin sering berubah karna tugas mereka untuk negara, tetapi aku tidak bisa menyembunyikan kegembiraanku. Tahun depan kami menyelesaikan perjalanan panjang kami mengirim oppa kami utk mendaftar wajib militer #ReturnOfTheLittlePrince [URL]",pos
1180,sadness,"Banyak maba dikampus, mereka tidak tau kalo kuliah itu gak kayak difilm film, pada sumringah semua. Ntar sebulan kuliah, langsung kusut muka.",neg
1181,happy,Bismillah.. Pagi2 semangat berolahraga plus memberikan layanan kesehatan Gratis.. carfreedaycirebon .,pos
1182,sadness,"[USERNAME] [USERNAME] Menanti balasan dari tuhan gitu yha?, yha sih, doa orang yg tersakiti itu mujarab asli!. Intinya terlalu cinta Disakitin apapun itu ia tetep cinta. Kasian gw jadinya :('",neg
1183,sadness,"Ketika organisasi menjadi hambatan untuk pulang terlambat kerumah, lantas apa kabarnya tugas kuliah yg datang tak mengenal waktu? Harus kesana kesini demi contoh tugas. Tak mengeluh hanya tak mau mengkambing hitamkan organisasi. Yg jelas kuliah tak seenak ftv",neg
1184,sadness,"masrakat nelayan di kbt merauke papua, resa dan gelisa karna lambatnya keluar surat surat (dukumen) kapal nelayan bakkan ada sampai tahunan,padahal masrakat nelayan menbayar mahal sampai 20 jutaan ditanba maraknya pungutan liar..",neg
1185,love,"Tidak ada kepastian yang kuinginkan dari dirimu Asal tahun depan ku bisa pergi ke laut denganmu yang polos ~kachuusha @ Daplangu Beach, Ujung Kulon Island [URL]",pos
1186,happy,"Bertemu dengan orang-orang yang mau ""mbabat alas"", yang ga malas baca, dan berusaha-nyoba-sendiri-dulu-dengan-panduan-yang-ada-kalo-mentok-baru-nanya itu suatu keberuntungan ya. Jarang banget saestu.",pos
1187,happy,"Untuk beberapa waktu biarlah kita bekerja sebagai bawahan, kelak kita bangun usaha sendiri, jadi pengelolanya sendiri, jadi bosnya sendiri, jadi petani yang selalu bangga dengan usaha sendiri. #nonelse",pos
1188,happy,"karna kesiangan, lapar dan belum mandi. pagi ini ku memulai hari dengan menguji kemultitaskingan diri sendiri dengan memasak mie sekaligus mandi :) nyalain kompor, masukin telor + mie. lalu ku mandi~ beres mandi, mie pun beres.",pos
1189,happy,"waaah...rajin ya ay, pagi2 dah ke pasar... [USERNAME] mau masak apakah kiranya? heheheheee... Tuesday morning is beautiful. keep the spirit ayu.. #happy #happytuesday",pos
1190,happy,Alhamdulillah yaAllah.... -Terimakasih kepada kedua orang tua dan keluarga yang slalu mendukung dan slalu suport aku.. -Terimakasih juga kepada [USERNAME],pos
1191,happy,"Christine Lagarde pun membagikan momen ke Pasar Tanah Abang di akun Twitter-nya. Namun ada yang lucu, dia salah menulis kata 'blusukan' menjadi 'blukusan'.#JokowiSekaliLagi",pos
1192,happy,"Saya mengadakan pertemuan sangat baik dengan presiden [USERNAME] dan dengan happy hati menemaninya dalam kunjungan blukusan (dadakan) di masyarakat, tulis Lagarde dalam status Twitter-nya #Jokowi2Periode",pos
1193,sadness,"Yg katanya pgn nemenin aku berjuang ngerjain skripsi, sidang, dan pgn dateng ke wisudaku. Gmn kabarnya? Hehe. Blm apa2 aja uda ngilang duluan hehe.",neg
1194,sadness,Protes warga yg tak terima anaknya diterima masuk ke SMA negeri bukan karena kualitas sekolah negeri lebih baik atau bisa membuat anak2nya sukses. Tapi karena biayanya yg lebih murah. Ini benar2 zaman sulit.,neg
1195,happy,"Terima kasih yak buat kakak* diJakarta n Surabaya yg udh luangin waktunya buat meetup.. hehehehee , so sekarang saatnya off , sampai ketemu akhir bulan ya di Balikpapan dan Denpasar... GBU all",pos
1196,fear,"[USERNAME] Gue liat mb2 spj yg bajunya ngetat dan diatas lutut aja kaya bersyukur ""yg pakeannya terbuka gitu aja masih ngejalanin kewajiban masa gue lewat sih"" semacam ter-courage gitu",neg
1197,sadness,Aku rindu hujan. Di mana pertama kali kita bertemu setelah jarak yang memisahkan. Kemudian aku membenci hujan. Di mana saat itu kamu mengucap kata perpisahan.,neg
1198,happy,Rakit merakit ...JANGAN LUPA BAHAGIA... #StreetCubEastBorneo #StreetCubBalikpapan #janganlupabahagia #StreetCubKaltim #StreetCubFans #StreetCub_Bpp #StreetCub,pos
1199,happy,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Duwet maut ibarat bintang sepak bola belgia hazard, lukaku.saling melengkapi dan melayani dlm mencapei kemenangan..",pos
1200,happy,Selamat ulang tahun tehskikuu sayang [USERNAME] perbedaan yg sangat jauh  dulu mah aing kucel hideung enamah yah beginilah hahaha [URL],pos
1201,love,"Ada aku, yang ingin membuka lagi hatimu. Menghapus traumamu. Bahagia bersamamu. Mungkin masih ada drama, tangis dan air mata, mungkin juga duka. Namun percayalah, semua itu hanya sementara. Kotak ini siap terbuka. Kotak berisi tawa juga canda dari beragam cerita. [URL]",pos
1202,sadness,"8 Juli 2018, anak perempuanku dan kakeknya sudah kembali melalui upacara Ngaben di Singaraja. . April 2011 aku kehilangan anak dalam kandungan 4 bulan, dan tak lama Desember suamiku juga",neg
1203,happy,"Ketika beliau menjadi Gubernur DKI Jakarta, kegiatan blusukannya diikuti oleh para wartawan karena pada waktu itu dianggap sebagai sebuah hal yang baru dan unik sehingga kemudian dikenal masyarakat luas. #Jokowi2Periode",pos
1204,sadness,"waktu yg kamu tentukan itu membuat ak ingin mundur, maafkan aku, maafkan smua kt2 bohong ku, smua kt2 yg ku ucp hnyalah kebohongan. Smga hti ini ikhlas ntuk melepaskan dirimu, ak yakin allah sllu ada ntuk dirimu dan diriku.",neg
1205,happy,"Kemaren mampir ngopi dan nyobain custom shop nya , ternyata ensss juga gitar nya . . . . #guitarforlife @ Pondok Labu [URL]",pos
1206,happy,"Kita berteman beda genarasi. Asiknya kita yang tua berasa jadi muda, dan mereka yg muda belajar membahas hal-hal serius dalam masa depan. Kita berteman se asik #HonorIndonesia meskipun kadang harus mrnghadapi sifat kekanak-kanakan mereka. [URL]",pos
1207,sadness,"Saya terlalu sibuk menggalau hingga lupa kalo kemarin lusa oshimen pada zamannya berganti umur yang ke...?? Entahlah, akupun tak tau~ [USERNAME] [URL]",neg
1208,happy,#Allhamdulilah Bertambah usia lagi jagoan kecil... Semoga sehat selalu dalam lindungan Allah SWT..... amiin..... Sehat terus nak..... uchi_ciyko zidanelhadadi @ Palu [URL],pos
1209,sadness,"Aku dong pernah ditolak sama: -CARGLOSS -NUTRIFOOD -PROPAN -BI -FORISA -BERLICO -CANTIK JELITA (ini yg paling sakit krn cuman masalah shift yg belom tentu ADA) Aku tabah kok, Tuhan.",neg
1210,sadness,"Menjadi tempat berkeluh kesah, teman cerita, teman makan. Bahkan sering lontaran ""kak ayok makan"" yang aku rindukan saat jauh dan harus menunggu waktu liburan untuk kembali jumpa menumpahkan rindu #HonorIndonesia",neg
1211,happy,"Esensi tentang make up buat saya, selain happy liat wajah orang makin cantik, bisa dapat banyak teman dan sodara itu pasti. Jadi ngejalanin passion makin happy  *ceilah berat amat obrolan eike",pos
1212,sadness,"Tepat 4 tahun lalu kami bersenda gurau dan berhappy happy sekalian bersosial dilink tempat ini, kini tempat ini baru saja kena musibah kebakaran. Semangat terus crew dan owner Gapuro",neg
1213,sadness,"Helloo, Liburan Kapan Liburan...Kerja teyuss, Lebaran pun ON teyuss Liburan Sekolah udah mau Selesai elisoulea . #kapanliburanlagi #kerjateruss",neg
1214,happy,"Kita berteman beda genarasi. Asiknya kita yang tua berasa jadi muda, dan mereka yg muda belajar membahas hal-hal serius dalam masa depan. Kita berteman se asik #HonorIndonesia #Honor7S meskipun kadang harus mrnghadapi sifat kekanak-kanakan mereka. [URL]",pos
1215,fear,"Setiap orang pasti ada masalah.. Masalah nya berbeda beda, asalkan kita mampu mengatasi masalah itu sendiri... Tapi masalah yang aku hadapi sulit untuk diatasi sendiri,,, Bingung, resah [URL]",neg
1216,happy,"Selamat Pagi Tweeter Semoga Hari2 selalu bahagia ... Jauh dari rasa benci, amarah, dendam, iri dan dengki... Sambut hari dengan perdamaian, kasih sayang dan cinta....",pos
1217,sadness,"Sampai jam segini, di lamanku seliweran ""pengambil2"" kesimpulan kurang baca. Pelajaran berharga: tempatkan jempol di belakang akal-pikiran. Saring sblm sharing. Baca, kaji, simak mendalam baru gerakkan jempol. Jgn jd petinju kelas ringan,tanpa latihan,naik ring di kelas berat",neg
1218,happy,"Waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat. Banyaknya teman yang sudah berkeluarga, mereka lah yang masih menemani hari2 libur ku untuk mengabiskan sisa waktu di rumah #HonorIndonesia #Honor7S",pos
1219,happy,"Abis take away beberapa menu Tulung Agung Pasar Baru. Sebelumnya, tiap kemari Dapy selalu makan Rawon doang. Tapi ini nyicipin 3 makanan berbeda sekaligus. Nasi Pecel sama Campurnya enak [URL]",pos
1220,fear,"Lindungilah rakyat Ind dari penguasa yg dzalim ya Alloh penguasa semesta,,,kami yakin Engkau pasti akan menghancurkan org2 yg dzalim [URL]",neg
1221,sadness,"bangun bangun ngeliat post an jay kek gitu... belom kerasa sakitnya nih. ntar liat aja pas malem malem, gua ngeratapin fotonya sekaligus mau nangis pasti.",neg
1222,sadness,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",neg
1223,happy,Selamat berkerja p. Ganjar [USERNAME] jadikan Jateng lebih nggayeng-yeng kapan nih bisa gowes bareng lagi?? Bisa dirayakan nih dng gowes bersama. Selamat!!! Selamat. Selamat,pos
1224,happy,"[USERNAME] sama ear biscuits kalo mau random2, 99 invisible for architecture and design podcast. Oh jangan lupa dengerin ibu ibu yacult di spotify. Itu lucu.banget.wajib.denger.",pos
1225,sadness,"Tertawa diatas kebodohannya itu luar biasa. Gak malu sama sekali dan mungkin urat malunya sudah putus. Sedangkan kita pasti mikirnya ""duh, malah ketawa bukannya mikir ",neg
1226,fear,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",neg
1227,happy,"Alhamdulillah, hari ini Senin tggl 9 Juli 2018 murid SMAIA 7 sudah mengawali hari pertama masuk sekolah di tahun ajaran 2018/2019. Pada kesempatan kali ini, dilaksanakan apel pagi dengan pembina bapak kepala sekolah.",pos
1228,happy,"Entah bias atau apa, tapi beberapa dosen yang pernah lulus dari univ di US selalu menginspirasi, gak cuma bisa ngetai taiin doang. Makanya mereka panutanqu di kampus (?) pengen banget juga bisa kaya mereka",pos
1229,happy,"Alhamdulillaaaaah ya Alloh Engkau telah memberikan aku kesempatan untuk memberikan sedikit kebanggan kpd kedua orang tua yang senantiasa memberikan doa dan kasih sayang nya untuk saya. Semoga kedepannya dea mampu memberikan banyak kebahagiaan kepda kalian mah, pa",pos
1230,happy,Lagi ngelatih 1/2 tahun dikasih amanat tugas dari master untuk ngelatih Atlet yg mau ke Korea.. Go International Semoga bisa jadi pelatih Profesional,pos
1231,happy,"Membaca informasi tentang bantuan warga sekitar kepada rescue team utk misi penyelamatan anak2 yg terjebak di gua di Chiang Rai, Thailand.. bikin terharu. Mereka menawarkan bantuan tanpa diminta. Masih banyak orang baik di dunia ini :')",pos
1232,happy,Istimewanya Sedekah di Hari Jumat,pos
1233,sadness,"Jadi tadi mas drivernya kayaknya sempat meriksa duitnya. Cuman karena aku udah masuk rumah, jadi dia pergi jg. Duhh...maapin mas driver",neg
1234,sadness,"Kopi siang ini rasanya sangat pas, sperti saat kamu memilih pergi dengan dia yang kau rasa pantas, Namun meninggalkan luka yang masih sangat membekas.. Sperti sisa kopi ampas kopi",neg
1235,sadness,kasihan yg udah ngincer sekolahan pake usaha belajar dan nilai ya... sktm kalo nilai bagus gpp... harusnya ada evaluasi bagi yg sktm tapi gak sesuai target nilai dimutasi gt... kenapa sekolah gak pake sistem mutasi,neg
1236,happy,"Berada di lingkungan yang berisi orang-orang hebat itu akan menyadarkan kita betapa pentingnya upgrade diri dan jadi OUT STANDING! Salah satunya duta bahasa, kemampuan mereka itu wow bgt!",pos
1237,happy,Hamdulilah si FIFA ternyata adil wkwkwkwk~ So happy finally [USERNAME] song will be played at the stadium too yipiiee,pos
1238,happy,"ketika sudah lama tinggal dijakarta dimana masyarakat disana pemahaman akan ""antrian"" sangat tinggi, bahkan tanpa ada tulisan ""mohon antri""pun mereka sudah paham bahwa budaya antri itu ada dimana mana",pos
1239,fear,"Ingat ingat!! Jangan dekati Zina dan jangan melakukan zina. Mudah2an para supir truk dan laki2 yg suka ""jajan"" sadar #Supir Truk Juga Tahu #segera Taubat ",neg
1240,happy,"Alhamdulillah di izinkan Alloh swt untuk berjamaah Dzuhur disini.. unik Mesjid Seribu Tiang ini, semua penyangganya tiang.. tanpa ada dinding.. Subhanalloh..",pos
1241,sadness,Memprihatinkan ada kelompok Islam yg menyisihkan kelompok nasional.. #2019TetapJokowi #Jokowi_2_Periode #JokowiBersamaRakyat,neg
1242,happy,"Perkenalkan, murid baru saya. nathan namanya, anaknya baik, pendiam, sopan, cerdas. Murid idaman setiap guru. Senang bisa mengajar nathan.. Kita pasti bisa",pos
1243,happy,"Sejuk dan damai memandang hamparan hijau sawah bak permadani. Dari sini kita bisa belajar bahwa hasil yang baik membutuhkan perhatian yang baik pula. Desa Wonotirto, Samboja, Kalimantan",pos
1244,happy,Alhamdulillah...atas kepercayaan klien Psikotes calon karyawan nya berjalan lancar @ Biro Psikologi Talenta Aditama Banjarmasin,pos
